0.3502020537853241,0.55876424908638,-0.8716119825839996,0.9936812072992325
0.36936867982149124,0.5005513802170753,-0.8578945994377136,0.9931942969560623
0.3784239590167999,0.4999840408563614,-0.8577016443014145,0.993741363286972
0.38828202337026596,0.49986089766025543,-0.8575088530778885,0.9935645163059235
0.34622203558683395,0.5005550384521484,-0.8519558012485504,0.9917246103286743
0.33944620937108994,0.4995134323835373,-0.8512149304151535,0.9911347031593323
0.333531953394413,0.4987754672765732,-0.8512131720781326,0.9897418171167374
0.40872448682785034,0.5140280425548553,-0.6886646151542664,0.9941208064556122
0.340286061167717,0.5123270526528358,-0.6006793677806854,0.9895730167627335
0.3658856302499771,0.6049299240112305,-0.7740544378757477,0.9905665367841721
0.34068285673856735,0.6037522256374359,-0.7645982503890991,0.9866582453250885
0.5009045079350471,0.7266171425580978,-0.6104571968317032,0.971724659204483
0.26755645871162415,0.7411850839853287,-0.4157096203416586,0.9475478827953339
0.6409619897603989,0.9428081512451172,-0.7971034497022629,0.4279053956270218
0.27432430535554886,0.9613487422466278,-0.3880912996828556,0.3561071678996086
0.5606967359781265,0.7510497123003006,-0.8582075387239456,0.2026130110025406
0.2775737829506397,0.9695848524570465,-0.6972212940454483,0.19079386442899704
0.5624775439500809,0.6958431750535965,-0.92752605676651,0.19810903817415237
0.2793259620666504,0.9869373738765717,-0.7751711905002594,0.19326387345790863
0.5547454357147217,0.6604948341846466,-0.9524863064289093,0.22001632675528526
0.2755736131221056,0.9654027223587036,-0.8147729635238647,0.22976988926529884
0.5528169497847557,0.6794200390577316,-0.8694354295730591,0.22201842442154884
0.28608041256666183,0.9590678811073303,-0.7351899743080139,0.22780591621994972
0.44266586750745773,1.5123408436775208,-0.09083818271756172,0.02108275843784213
0.28925570845603943,1.499076783657074,0.09146951232105494,0.022228333342354745
0.48603061586618423,1.6229502856731415,-0.060621609911322594,0.08399491384625435
0.2624725177884102,1.6361515522003174,0.2517477609217167,0.04195294016972184
0.45855075120925903,1.9627385288476944,0.6035450100898743,0.06868699938058853
0.2945133298635483,1.9037888199090958,0.7821520417928696,0.045880057848989964
0.458808071911335,2.023128792643547,0.6468573957681656,0.04786040633916855
0.2951861545443535,1.9539491683244705,0.821056455373764,0.03992404695600271
0.43601295351982117,2.0377838015556335,0.2572779282927513,0.07137974258512259
0.32625553011894226,1.9667550325393677,0.45095089823007584,0.05831896234303713
